HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,home_fpl,away_fpl,home_win,away_win
Arsenal,West Brom,3,0,H,2.0,0.0,H,2011-12,68.92857142857143,71.26315789473684,0.6383763837638377,0.15333333333333332
Liverpool,Swansea,0,0,D,0.0,0.0,D,2011-12,70.07407407407408,50.16,0.5793357933579336,0.18811881188118812
Newcastle,Everton,2,1,H,2.0,1.0,H,2011-12,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
Man City,Newcastle,3,1,H,2.0,0.0,H,2011-12,81.95,0.0,0.5401785714285714,0.1910569105691057
Swansea,Man United,0,1,A,0.0,1.0,A,2011-12,50.16,70.6,0.3465346534653465,0.47601476014760147
Chelsea,Liverpool,1,2,A,0.0,1.0,A,2011-12,101.9,70.07407407407408,0.6051660516605166,0.35424354243542433
Man United,Newcastle,1,1,D,0.0,0.0,D,2011-12,70.6,0.0,0.6678966789667896,0.1910569105691057
West Brom,Tottenham,1,3,A,1.0,1.0,D,2011-12,71.26315789473684,95.5,0.28,0.28044280442804426
Liverpool,Man City,1,1,D,1.0,1.0,D,2011-12,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
Newcastle,Chelsea,0,3,A,0.0,1.0,A,2011-12,0.0,101.9,0.44715447154471544,0.42435424354243545
Everton,Stoke,0,1,A,0.0,1.0,A,2011-12,62.32142857142857,59.40909090909091,0.42435424354243545,0.17692307692307693
Arsenal,Everton,1,0,H,0.0,0.0,D,2011-12,68.92857142857143,62.32142857142857,0.6383763837638377,0.21033210332103322
Stoke,Tottenham,2,1,H,2.0,0.0,H,2011-12,59.40909090909091,95.5,0.34615384615384615,0.28044280442804426
Chelsea,Man City,2,1,H,1.0,1.0,D,2011-12,101.9,81.95,0.6051660516605166,0.33482142857142855
Newcastle,Swansea,0,0,D,0.0,0.0,D,2011-12,0.0,50.16,0.44715447154471544,0.18811881188118812
Man City,Arsenal,1,0,H,0.0,0.0,D,2011-12,81.95,68.92857142857143,0.5401785714285714,0.36900369003690037
Everton,Swansea,1,0,H,0.0,0.0,D,2011-12,62.32142857142857,50.16,0.42435424354243545,0.18811881188118812
Man City,Stoke,3,0,H,2.0,0.0,H,2011-12,81.95,59.40909090909091,0.5401785714285714,0.17692307692307693
Newcastle,West Brom,2,3,A,1.0,2.0,A,2011-12,0.0,71.26315789473684,0.44715447154471544,0.15333333333333332
Tottenham,Chelsea,1,1,D,1.0,1.0,D,2011-12,95.5,101.9,0.4944649446494465,0.42435424354243545
West Brom,Man City,0,0,D,0.0,0.0,D,2011-12,71.26315789473684,81.95,0.28,0.33482142857142855
Liverpool,Newcastle,3,1,H,1.0,1.0,D,2011-12,70.07407407407408,0.0,0.5793357933579336,0.1910569105691057
Swansea,Tottenham,1,1,D,0.0,1.0,A,2011-12,50.16,95.5,0.3465346534653465,0.28044280442804426
West Brom,Everton,0,1,A,0.0,0.0,D,2011-12,71.26315789473684,62.32142857142857,0.28,0.21033210332103322
Man City,Liverpool,3,0,H,2.0,0.0,H,2011-12,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
Tottenham,West Brom,1,0,H,0.0,0.0,D,2011-12,95.5,71.26315789473684,0.4944649446494465,0.15333333333333332
Newcastle,Man United,3,0,H,1.0,0.0,H,2011-12,0.0,70.6,0.44715447154471544,0.47601476014760147
Tottenham,Everton,2,0,H,1.0,0.0,H,2011-12,95.5,62.32142857142857,0.4944649446494465,0.21033210332103322
Liverpool,Stoke,0,0,D,0.0,0.0,D,2011-12,70.07407407407408,59.40909090909091,0.5793357933579336,0.17692307692307693
Swansea,Arsenal,3,2,H,1.0,1.0,D,2011-12,50.16,68.92857142857143,0.3465346534653465,0.36900369003690037
Stoke,West Brom,1,2,A,0.0,1.0,A,2011-12,59.40909090909091,71.26315789473684,0.34615384615384615,0.15333333333333332
Arsenal,Man United,1,2,A,0.0,1.0,A,2011-12,68.92857142857143,70.6,0.6383763837638377,0.47601476014760147
Man City,Tottenham,3,2,H,0.0,0.0,D,2011-12,81.95,95.5,0.5401785714285714,0.28044280442804426
Everton,Man City,1,0,H,0.0,0.0,D,2011-12,62.32142857142857,81.95,0.42435424354243545,0.33482142857142855
Man United,Stoke,2,0,H,1.0,0.0,H,2011-12,70.6,59.40909090909091,0.6678966789667896,0.17692307692307693
Swansea,Chelsea,1,1,D,1.0,0.0,H,2011-12,50.16,101.9,0.3465346534653465,0.42435424354243545
West Brom,Swansea,1,2,A,0.0,0.0,D,2011-12,71.26315789473684,50.16,0.28,0.18811881188118812
Chelsea,Man United,3,3,D,1.0,0.0,H,2011-12,101.9,70.6,0.6051660516605166,0.47601476014760147
Liverpool,Tottenham,0,0,D,0.0,0.0,D,2011-12,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
Everton,Chelsea,2,0,H,1.0,0.0,H,2011-12,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Man United,Liverpool,2,1,H,0.0,0.0,D,2011-12,70.6,70.07407407407408,0.6678966789667896,0.35424354243542433
Tottenham,Newcastle,5,0,H,4.0,0.0,H,2011-12,95.5,0.0,0.4944649446494465,0.1910569105691057
Arsenal,Tottenham,5,2,H,2.0,2.0,D,2011-12,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Stoke,Swansea,2,0,H,2.0,0.0,H,2011-12,59.40909090909091,50.16,0.34615384615384615,0.18811881188118812
Liverpool,Arsenal,1,2,A,1.0,1.0,D,2011-12,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
West Brom,Chelsea,1,0,H,0.0,0.0,D,2011-12,71.26315789473684,101.9,0.28,0.42435424354243545
Tottenham,Man United,1,3,A,0.0,1.0,A,2011-12,95.5,70.6,0.4944649446494465,0.47601476014760147
Chelsea,Stoke,1,0,H,0.0,0.0,D,2011-12,101.9,59.40909090909091,0.6051660516605166,0.17692307692307693
Everton,Tottenham,1,0,H,1.0,0.0,H,2011-12,62.32142857142857,95.5,0.42435424354243545,0.28044280442804426
Man United,West Brom,2,0,H,1.0,0.0,H,2011-12,70.6,71.26315789473684,0.6678966789667896,0.15333333333333332
Swansea,Man City,1,0,H,0.0,0.0,D,2011-12,50.16,81.95,0.3465346534653465,0.33482142857142855
Arsenal,Newcastle,2,1,H,1.0,1.0,D,2011-12,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
Liverpool,Everton,3,0,H,1.0,0.0,H,2011-12,70.07407407407408,62.32142857142857,0.5793357933579336,0.21033210332103322
Everton,Arsenal,0,1,A,0.0,1.0,A,2011-12,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Man City,Chelsea,2,1,H,0.0,0.0,D,2011-12,81.95,101.9,0.5401785714285714,0.42435424354243545
Tottenham,Stoke,1,1,D,0.0,0.0,D,2011-12,95.5,59.40909090909091,0.4944649446494465,0.17692307692307693
Chelsea,Tottenham,0,0,D,0.0,0.0,D,2011-12,101.9,95.5,0.6051660516605166,0.28044280442804426
Stoke,Man City,1,1,D,0.0,0.0,D,2011-12,59.40909090909091,81.95,0.34615384615384615,0.33482142857142855
Swansea,Everton,0,2,A,0.0,0.0,D,2011-12,50.16,62.32142857142857,0.3465346534653465,0.21033210332103322
West Brom,Newcastle,1,3,A,0.0,3.0,A,2011-12,71.26315789473684,0.0,0.28,0.1910569105691057
Everton,West Brom,2,0,H,1.0,0.0,H,2011-12,62.32142857142857,71.26315789473684,0.42435424354243545,0.15333333333333332
Newcastle,Liverpool,2,0,H,1.0,0.0,H,2011-12,0.0,70.07407407407408,0.44715447154471544,0.35424354243542433
Tottenham,Swansea,3,1,H,1.0,0.0,H,2011-12,95.5,50.16,0.4944649446494465,0.18811881188118812
Swansea,Newcastle,0,2,A,0.0,1.0,A,2011-12,50.16,0.0,0.3465346534653465,0.1910569105691057
Arsenal,Man City,1,0,H,0.0,0.0,D,2011-12,68.92857142857143,81.95,0.6383763837638377,0.33482142857142855
Man City,West Brom,4,0,H,1.0,0.0,H,2011-12,81.95,71.26315789473684,0.5401785714285714,0.15333333333333332
Arsenal,Chelsea,0,0,D,0.0,0.0,D,2011-12,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Newcastle,Stoke,3,0,H,2.0,0.0,H,2011-12,0.0,59.40909090909091,0.44715447154471544,0.17692307692307693
Liverpool,West Brom,0,1,A,0.0,0.0,D,2011-12,70.07407407407408,71.26315789473684,0.5793357933579336,0.15333333333333332
Man United,Everton,4,4,D,1.0,1.0,D,2011-12,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Stoke,Arsenal,1,1,D,1.0,1.0,D,2011-12,59.40909090909091,68.92857142857143,0.34615384615384615,0.36900369003690037
Man City,Man United,1,0,H,1.0,0.0,H,2011-12,81.95,70.6,0.5401785714285714,0.47601476014760147
Stoke,Everton,1,1,D,0.0,1.0,A,2011-12,59.40909090909091,62.32142857142857,0.34615384615384615,0.21033210332103322
Chelsea,Newcastle,0,2,A,0.0,1.0,A,2011-12,101.9,0.0,0.6051660516605166,0.1910569105691057
Man United,Swansea,2,0,H,2.0,0.0,H,2011-12,70.6,50.16,0.6678966789667896,0.18811881188118812
Newcastle,Man City,0,2,A,0.0,0.0,D,2011-12,0.0,81.95,0.44715447154471544,0.33482142857142855
Liverpool,Chelsea,4,1,H,3.0,0.0,H,2011-12,70.07407407407408,101.9,0.5793357933579336,0.42435424354243545
Everton,Newcastle,3,1,H,2.0,0.0,H,2011-12,62.32142857142857,0.0,0.42435424354243545,0.1910569105691057
Swansea,Liverpool,1,0,H,0.0,0.0,D,2011-12,50.16,70.07407407407408,0.3465346534653465,0.35424354243542433
West Brom,Arsenal,2,3,A,2.0,2.0,D,2011-12,71.26315789473684,68.92857142857143,0.28,0.36900369003690037
Newcastle,Tottenham,2,1,H,0.0,0.0,D,2012-13,0.0,95.5,0.44715447154471544,0.28044280442804426
West Brom,Liverpool,3,0,H,1.0,0.0,H,2012-13,71.26315789473684,70.07407407407408,0.28,0.35424354243542433
Man City,Southampton,3,2,H,1.0,0.0,H,2012-13,81.95,60.0,0.5401785714285714,0.17475728155339806
Everton,Man United,1,0,H,0.0,0.0,D,2012-13,62.32142857142857,70.6,0.42435424354243545,0.47601476014760147
Chelsea,Newcastle,2,0,H,2.0,0.0,H,2012-13,101.9,0.0,0.6051660516605166,0.1910569105691057
Swansea,West Ham,3,0,H,2.0,0.0,H,2012-13,50.16,68.04545454545455,0.3465346534653465,0.19421487603305784
Tottenham,West Brom,1,1,D,0.0,0.0,D,2012-13,95.5,71.26315789473684,0.4944649446494465,0.15333333333333332
Liverpool,Man City,2,2,D,1.0,0.0,H,2012-13,70.07407407407408,81.95,0.5793357933579336,0.33482142857142855
Stoke,Arsenal,0,0,D,0.0,0.0,D,2012-13,59.40909090909091,68.92857142857143,0.34615384615384615,0.36900369003690037
West Brom,Everton,2,0,H,0.0,0.0,D,2012-13,71.26315789473684,62.32142857142857,0.28,0.21033210332103322
Liverpool,Arsenal,0,2,A,0.0,1.0,A,2012-13,70.07407407407408,68.92857142857143,0.5793357933579336,0.36900369003690037
Southampton,Man United,2,3,A,1.0,1.0,D,2012-13,60.0,70.6,0.41262135922330095,0.47601476014760147
Arsenal,Southampton,6,1,H,4.0,1.0,H,2012-13,68.92857142857143,60.0,0.6383763837638377,0.17475728155339806
Stoke,Man City,1,1,D,1.0,1.0,D,2012-13,59.40909090909091,81.95,0.34615384615384615,0.33482142857142855
Everton,Newcastle,2,2,D,1.0,0.0,H,2012-13,62.32142857142857,0.0,0.42435424354243545,0.1910569105691057
Chelsea,Stoke,1,0,H,0.0,0.0,D,2012-13,101.9,59.40909090909091,0.6051660516605166,0.17692307692307693
Swansea,Everton,0,3,A,0.0,2.0,A,2012-13,50.16,62.32142857142857,0.3465346534653465,0.21033210332103322
Liverpool,Man United,1,2,A,0.0,0.0,D,2012-13,70.07407407407408,70.6,0.5793357933579336,0.47601476014760147
Man City,Arsenal,1,1,D,1.0,0.0,H,2012-13,81.95,68.92857142857143,0.5401785714285714,0.36900369003690037
Arsenal,Chelsea,1,2,A,1.0,1.0,D,2012-13,68.92857142857143,101.9,0.6383763837638377,0.42435424354243545
Everton,Southampton,3,1,H,3.0,1.0,H,2012-13,62.32142857142857,60.0,0.42435424354243545,0.17475728155339806
Man United,Tottenham,2,3,A,0.0,2.0,A,2012-13,70.6,95.5,0.6678966789667896,0.28044280442804426
Stoke,Swansea,2,0,H,2.0,0.0,H,2012-13,59.40909090909091,50.16,0.34615384615384615,0.18811881188118812
West Ham,Arsenal,1,3,A,1.0,1.0,D,2012-13,68.04545454545455,68.92857142857143,0.371900826446281,0.36900369003690037
Liverpool,Stoke,0,0,D,0.0,0.0,D,2012-13,70.07407407407408,59.40909090909091,0.5793357933579336,0.17692307692307693
Newcastle,Man United,0,3,A,0.0,2.0,A,2012-13,0.0,70.6,0.44715447154471544,0.47601476014760147
Man United,Stoke,4,2,H,2.0,1.0,H,2012-13,70.6,59.40909090909091,0.6678966789667896,0.17692307692307693
Tottenham,Chelsea,2,4,A,0.0,1.0,A,2012-13,95.5,101.9,0.4944649446494465,0.42435424354243545
West Brom,Man City,1,2,A,0.0,0.0,D,2012-13,71.26315789473684,81.95,0.28,0.33482142857142855
West Ham,Southampton,4,1,H,0.0,0.0,D,2012-13,68.04545454545455,60.0,0.371900826446281,0.17475728155339806
Man City,Swansea,1,0,H,0.0,0.0,D,2012-13,81.95,50.16,0.5401785714285714,0.18811881188118812
Chelsea,Man United,2,3,A,1.0,2.0,A,2012-13,101.9,70.6,0.6051660516605166,0.47601476014760147
Everton,Liverpool,2,2,D,2.0,2.0,D,2012-13,62.32142857142857,70.07407407407408,0.42435424354243545,0.35424354243542433
Newcastle,West Brom,2,1,H,1.0,0.0,H,2012-13,0.0,71.26315789473684,0.44715447154471544,0.15333333333333332
Southampton,Tottenham,1,2,A,0.0,2.0,A,2012-13,60.0,95.5,0.41262135922330095,0.28044280442804426
Man United,Arsenal,2,1,H,1.0,0.0,H,2012-13,70.6,68.92857142857143,0.6678966789667896,0.36900369003690037
Swansea,Chelsea,1,1,D,0.0,0.0,D,2012-13,50.16,101.9,0.3465346534653465,0.42435424354243545
West Ham,Man City,0,0,D,0.0,0.0,D,2012-13,68.04545454545455,81.95,0.371900826446281,0.33482142857142855
Liverpool,Newcastle,1,1,D,0.0,1.0,A,2012-13,70.07407407407408,0.0,0.5793357933579336,0.1910569105691057
West Brom,Southampton,2,0,H,1.0,0.0,H,2012-13,71.26315789473684,60.0,0.28,0.17475728155339806
Southampton,Swansea,1,1,D,0.0,0.0,D,2012-13,60.0,50.16,0.41262135922330095,0.18811881188118812
Chelsea,Liverpool,1,1,D,1.0,0.0,H,2012-13,101.9,70.07407407407408,0.6051660516605166,0.35424354243542433
Man City,Tottenham,2,1,H,0.0,1.0,A,2012-13,81.95,95.5,0.5401785714285714,0.28044280442804426
Newcastle,West Ham,0,1,A,0.0,1.0,A,2012-13,0.0,68.04545454545455,0.44715447154471544,0.19421487603305784
Arsenal,Tottenham,5,2,H,3.0,1.0,H,2012-13,68.92857142857143,95.5,0.6383763837638377,0.28044280442804426
Newcastle,Swansea,1,2,A,0.0,0.0,D,2012-13,0.0,50.16,0.44715447154471544,0.18811881188118812
West Brom,Chelsea,2,1,H,1.0,1.0,D,2012-13,71.26315789473684,101.9,0.28,0.42435424354243545
West Ham,Stoke,1,1,D,0.0,1.0,A,2012-13,68.04545454545455,59.40909090909091,0.371900826446281,0.17692307692307693
Chelsea,Man City,0,0,D,0.0,0.0,D,2012-13,101.9,81.95,0.6051660516605166,0.33482142857142855
Southampton,Newcastle,2,0,H,1.0,0.0,H,2012-13,60.0,0.0,0.41262135922330095,0.1910569105691057
Swansea,Liverpool,0,0,D,0.0,0.0,D,2012-13,50.16,70.07407407407408,0.3465346534653465,0.35424354243542433
Tottenham,West Ham,3,1,H,1.0,0.0,H,2012-13,95.5,68.04545454545455,0.4944649446494465,0.19421487603305784
Everton,Arsenal,1,1,D,1.0,1.0,D,2012-13,62.32142857142857,68.92857142857143,0.42435424354243545,0.36900369003690037
Man United,West Ham,1,0,H,1.0,0.0,H,2012-13,70.6,68.04545454545455,0.6678966789667896,0.19421487603305784
Stoke,Newcastle,2,1,H,0.0,0.0,D,2012-13,59.40909090909091,0.0,0.34615384615384615,0.1910569105691057
Swansea,West Brom,3,1,H,3.0,1.0,H,2012-13,50.16,71.26315789473684,0.3465346534653465,0.15333333333333332
Tottenham,Liverpool,2,1,H,2.0,0.0,H,2012-13,95.5,70.07407407407408,0.4944649446494465,0.35424354243542433
Arsenal,Swansea,0,2,A,0.0,0.0,D,2012-13,68.92857142857143,50.16,0.6383763837638377,0.18811881188118812
Liverpool,Southampton,1,0,H,1.0,0.0,H,2012-13,70.07407407407408,60.0,0.5793357933579336,0.17475728155339806
Man City,Everton,1,1,D,1.0,1.0,D,2012-13,81.95,62.32142857142857,0.5401785714285714,0.21033210332103322
West Brom,Stoke,0,1,A,0.0,0.0,D,2012-13,71.26315789473684,59.40909090909091,0.28,0.17692307692307693
West Ham,Chelsea,3,1,H,0.0,1.0,A,2012-13,68.04545454545455,101.9,0.371900826446281,0.42435424354243545
Arsenal,West Brom,2,0,H,1.0,0.0,H,2012-13,68.92857142857143,71.26315789473684,0.6383763837638377,0.15333333333333332
Everton,Tottenham,2,1,H,0.0,0.0,D,2012-13,62.32142857142857,95.5,0.42435424354243545,0.28044280442804426
Man City,Man United,2,3,A,0.0,2.0,A,2012-13,81.95,70.6,0.5401785714285714,0.47601476014760147
West Ham,Liverpool,2,3,A,2.0,1.0,H,2012-13,68.04545454545455,70.07407407407408,0.371900826446281,0.35424354243542433
Newcastle,Man City,1,3,A,0.0,2.0,A,2012-13,0.0,81.95,0.44715447154471544,0.33482142857142855
Stoke,Everton,1,1,D,0.0,1.0,A,2012-13,59.40909090909091,62.32142857142857,0.34615384615384615,0.21033210332103322
Tottenham,Swansea,1,0,H,0.0,0.0,D,2012-13,95.5,50.16,0.4944649446494465,0.18811881188118812
West Brom,West Ham,0,0,D,0.0,0.0,D,2012-13,71.26315789473684,68.04545454545455,0.28,0.19421487603305784
Tottenham,Stoke,0,0,D,0.0,0.0,D,2012-13,95.5,59.40909090909091,0.4944649446494465,0.17692307692307693
West Ham,Everton,1,2,A,1.0,0.0,H,2012-13,68.04545454545455,62.32142857142857,0.371900826446281,0.21033210332103322
Swansea,Man United,1,1,D,1.0,1.0,D,2012-13,50.16,70.6,0.3465346534653465,0.47601476014760147
Man United,Newcastle,4,3,H,1.0,2.0,A,2012-13,70.6,0.0,0.6678966789667896,0.1910569105691057
Stoke,Liverpool,3,1,H,2.0,1.0,H,2012-13,59.40909090909091,70.07407407407408,0.34615384615384615,0.35424354243542433
Arsenal,Newcastle,7,3,H,1.0,1.0,D,2012-13,68.92857142857143,0.0,0.6383763837638377,0.1910569105691057
Man United,West Brom,2,0,H,1.0,0.0,H,2012-13,70.6,71.26315789473684,0.6678966789667896,0.15333333333333332
Stoke,Southampton,3,3,D,1.0,3.0,A,2012-13,59.40909090909091,60.0,0.34615384615384615,0.17475728155339806
Everton,Chelsea,1,2,A,1.0,1.0,D,2012-13,62.32142857142857,101.9,0.42435424354243545,0.42435424354243545
Man City,Stoke,3,0,H,1.0,0.0,H,2012-13,81.95,59.40909090909091,0.5401785714285714,0.17692307692307693
Southampton,Arsenal,1,1,D,1.0,1.0,D,2012-13,60.0,68.92857142857143,0.41262135922330095,0.36900369003690037
Newcastle,Everton,1,2,A,1.0,1.0,D,2012-13,0.0,62.32142857142857,0.44715447154471544,0.21033210332103322
Everton,Swansea,0,0,D,0.0,0.0,D,2012-13,62.32142857142857,50.16,0.42435424354243545,0.18811881188118812
Stoke,Chelsea,0,4,A,0.0,1.0,A,2012-13,59.40909090909091,101.9,0.34615384615384615,0.42435424354243545
Arsenal,Man City,0,2,A,0.0,2.0,A,2012-13,68.92857142857143,81.95,0.6383763837638377,0.33482142857142855
Man United,Liverpool,2,1,H,1.0,0.0,H,2012-13,70.6,70.07407407407408,0.6678966789667896,0.35424354243542433
Chelsea,Southampton,2,2,D,2.0,0.0,H,2012-13,101.9,60.0,0.6051660516605166,0.17475728155339806
Swansea,Stoke,3,1,H,0.0,0.0,D,2012-13,50.16,59.40909090909091,0.3465346534653465,0.17692307692307693
Chelsea,Arsenal,2,1,H,2.0,0.0,H,2012-13,101.9,68.92857142857143,0.6051660516605166,0.36900369003690037
Tottenham,Man United,1,1,D,0.0,1.0,A,2012-13,95.5,70.6,0.4944649446494465,0.47601476014760147
Southampton,Everton,0,0,D,0.0,0.0,D,2012-13,60.0,62.32142857142857,0.41262135922330095,0.21033210332103322
Arsenal,West Ham,5,1,H,1.0,1.0,D,2012-13,68.92857142857143,68.04545454545455,0.6383763837638377,0.19421487603305784
Arsenal,Liverpool,2,2,D,0.0,1.0,A,2012-13,68.92857142857143,70.07407407407408,0.6383763837638377,0.35424354243542433
Everton,West Brom,2,1,H,2.0,0.0,H,2012-13,62.32142857142857,71.26315789473684,0.42435424354243545,0.15333333333333332
Man United,Southampton,2,1,H,2.0,1.0,H,2012-13,70.6,60.0,0.6678966789667896,0.17475728155339806
Arsenal,Stoke,1,0,H,0.0,0.0,D,2012-13,68.92857142857143,59.40909090909091,0.6383763837638377,0.17692307692307693
Newcastle,Chelsea,3,2,H,1.0,0.0,H,2012-13,0.0,101.9,0.44715447154471544,0.42435424354243545
West Ham,Swansea,1,0,H,0.0,0.0,D,2012-13,68.04545454545455,50.16,0.371900826446281,0.18811881188118812
Man City,Liverpool,2,2,D,1.0,1.0,D,2012-13,81.95,70.07407407407408,0.5401785714285714,0.35424354243542433
West Brom,Tottenham,0,1,A,0.0,0.0,D,2012-13,71.26315789473684,95.5,0.28,0.28044280442804426
Southampton,Man City,3,1,H,2.0,1.0,H,2012-13,60.0,81.95,0.41262135922330095,0.33482142857142855
Tottenham,Newcastle,2,1,H,1.0,1.0,D,2012-13,95.5,0.0,0.4944649446494465,0.1910569105691057
Man United,Everton,2,0,H,2.0,0.0,H,2012-13,70.6,62.32142857142857,0.6678966789667896,0.21033210332103322
Liverpool,West Brom,0,2,A,0.0,0.0,D,2012-13,70.07407407407408,71.26315789473684,0.5793357933579336,0.15333333333333332
Liverpool,Swansea,5,0,H,1.0,0.0,H,2012-13,70.07407407407408,50.16,0.5793357933579336,0.18811881188118812
Man City,Chelsea,2,0,H,0.0,0.0,D,2012-13,81.95,101.9,0.5401785714285714,0.42435424354243545
Newcastle,Southampton,4,2,H,2.0,1.0,H,2012-13,0.0,60.0,0.44715447154471544,0.17475728155339806
West Ham,Tottenham,2,3,A,1.0,1.0,D,2012-13,68.04545454545455,95.5,0.371900826446281,0.28044280442804426
Chelsea,West Brom,1,0,H,1.0,0.0,H,2012-13,101.9,71.26315789473684,0.6051660516605166,0.15333333333333332
Stoke,West Ham,0,1,A,0.0,1.0,A,2012-13,59.40909090909091,68.04545454545455,0.34615384615384615,0.19421487603305784
Swansea,Newcastle,1,0,H,0.0,0.0,D,2012-13,50.16,0.0,0.3465346534653465,0.1910569105691057
Tottenham,Arsenal,2,1,H,2.0,0.0,H,2012-13,95.5,68.92857142857143,0.4944649446494465,0.36900369003690037
West Brom,Swansea,2,1,H,1.0,1.0,D,2012-13,71.26315789473684,50.16,0.28,0.18811881188118812
Liverpool,Tottenham,3,2,H,1.0,1.0,D,2012-13,70.07407407407408,95.5,0.5793357933579336,0.28044280442804426
Newcastle,Stoke,2,1,H,0.0,0.0,D,2012-13,0.0,59.40909090909091,0.44715447154471544,0.17692307692307693
Everton,Man City,2,0,H,1.0,0.0,H,2012-13,62.32142857142857,81.95,0.42435424354243545,0.33482142857142855
Southampton,Liverpool,3,1,H,2.0,1.0,H,2012-13,60.0,70.07407407407408,0.41262135922330095,0.35424354243542433
Stoke,West Brom,0,0,D,0.0,0.0,D,2012-13,59.40909090909091,71.26315789473684,0.34615384615384615,0.15333333333333332
Swansea,Arsenal,0,2,A,0.0,0.0,D,2012-13,50.16,68.92857142857143,0.3465346534653465,0.36900369003690037
Chelsea,West Ham,2,0,H,1.0,0.0,H,2012-13,101.9,68.04545454545455,0.6051660516605166,0.19421487603305784
Everton,Stoke,1,0,H,1.0,0.0,H,2012-13,62.32142857142857,59.40909090909091,0.42435424354243545,0.17692307692307693
Man City,Newcastle,4,0,H,2.0,0.0,H,2012-13,81.95,0.0,0.5401785714285714,0.1910569105691057
Southampton,Chelsea,2,1,H,2.0,1.0,H,2012-13,60.0,101.9,0.41262135922330095,0.42435424354243545
Swansea,Tottenham,1,2,A,0.0,2.0,A,2012-13,50.16,95.5,0.3465346534653465,0.28044280442804426
